0, run: 808, walk: 819, stand: null
3782, run: 3926, walk: 32767, stand: null
3783, run: 7258, walk: 7259, stand: null
3784, run: 3926, walk: 32767, stand: null
3785, run: 3926, walk: 32767, stand: null
3786, run: 813, walk: 1205, stand: null
3787, run: 808, walk: 1065, stand: null
3788, run: 813, walk: 1205, stand: null
3789, run: 813, walk: 1205, stand: null
3790, run: 813, walk: 1205, stand: null
3791, run: 813, walk: 1205, stand: null
3792, run: 813, walk: 1205, stand: null
3793, run: 813, walk: 1205, stand: null
3794, run: 808, walk: 819, stand: null
3795, run: 808, walk: 819, stand: null
3796, run: 808, walk: 819, stand: null
3797, run: 808, walk: 819, stand: null
3798, run: 808, walk: 819, stand: null
3799, run: 808, walk: 819, stand: null
3800, run: 813, walk: 1205, stand: null
3801, run: 813, walk: 1205, stand: null
3802, run: 813, walk: 1205, stand: null
3804, run: 9645, walk: 9645, stand: null
3805, run: 3948, walk: 3947, stand: null
3806, run: 808, walk: 819, stand: null
3807, run: 3950, walk: 3997, stand: null
3808, run: 3952, walk: 3953, stand: null
3809, run: 195, walk: 189, stand: null
3810, run: 195, walk: 189, stand: null
3811, run: 195, walk: 189, stand: null
3812, run: 195, walk: 189, stand: null
3814, run: 195, walk: 189, stand: null
3815, run: 195, walk: 189, stand: null
3816, run: 195, walk: 189, stand: null
3817, run: 195, walk: 189, stand: null
3818, run: 3965, walk: 3963, stand: null
3819, run: 3952, walk: 3953, stand: null
3821, run: 813, walk: 1205, stand: null
3822, run: 808, walk: 819, stand: null
3823, run: 808, walk: 819, stand: null
3824, run: 808, walk: 819, stand: null
3825, run: 808, walk: 819, stand: null
3826, run: 808, walk: 819, stand: null
3827, run: 808, walk: 819, stand: null
3828, run: 808, walk: 819, stand: null
3829, run: 808, walk: 819, stand: null
3830, run: 808, walk: 819, stand: null
3831, run: 808, walk: 819, stand: null
3832, run: 808, walk: 32767, stand: null
3833, run: 808, walk: 32767, stand: null
3834, run: 808, walk: 819, stand: null
3835, run: 6239, walk: 6238, stand: null
3836, run: 6236, walk: 6236, stand: null
3837, run: 900, walk: 104, stand: null
3838, run: 813, walk: 1205, stand: null
3839, run: 3970, walk: 32767, stand: null
3840, run: 10814, walk: 10812, stand: null
3841, run: 10814, walk: 10812, stand: null
3842, run: 10814, walk: 10812, stand: null
3843, run: 10814, walk: 10812, stand: null
3844, run: 5483, walk: 5479, stand: null
3845, run: 13794, walk: 13793, stand: null
3846, run: 5826, walk: 5838, stand: null
3847, run: 3989, walk: 32767, stand: null
3848, run: 9645, walk: 9645, stand: null
3849, run: 6181, walk: 6180, stand: null
3851, run: 5483, walk: 5479, stand: null
3856, run: 808, walk: 819, stand: null
3857, run: 808, walk: 819, stand: null
3858, run: 808, walk: 819, stand: null
3859, run: 808, walk: 819, stand: null
3860, run: 808, walk: 819, stand: null
3861, run: 808, walk: 819, stand: null
3862, run: 808, walk: 819, stand: null
3863, run: 808, walk: 819, stand: null
3864, run: 808, walk: 819, stand: null
3865, run: 808, walk: 819, stand: null
3866, run: 808, walk: 819, stand: null
3867, run: 808, walk: 819, stand: null
3868, run: 808, walk: 819, stand: null
3869, run: 808, walk: 819, stand: null
3870, run: 808, walk: 819, stand: null
3871, run: 808, walk: 819, stand: null
3872, run: 808, walk: 819, stand: null
3873, run: 808, walk: 819, stand: null
3874, run: 808, walk: 819, stand: null
3875, run: 808, walk: 819, stand: null
3876, run: 3999, walk: 3999, stand: null
3877, run: 3999, walk: 3999, stand: null
3878, run: 3999, walk: 3999, stand: null
3879, run: 3999, walk: 3999, stand: null
3880, run: 3999, walk: 3999, stand: null
3881, run: 3999, walk: 3999, stand: null
3882, run: 3999, walk: 3999, stand: null
3883, run: 3999, walk: 3999, stand: null
3884, run: 3999, walk: 3999, stand: null
3885, run: 3999, walk: 3999, stand: null
3886, run: 3999, walk: 3999, stand: null
3887, run: 3999, walk: 3999, stand: null
3888, run: 3999, walk: 3999, stand: null
3889, run: 3999, walk: 3999, stand: null
3890, run: 3999, walk: 3999, stand: null
3891, run: 3999, walk: 3999, stand: null
3892, run: 3999, walk: 3999, stand: null
3893, run: 3999, walk: 3999, stand: null
3894, run: 3999, walk: 3999, stand: null
3895, run: 3999, walk: 3999, stand: null
3896, run: 808, walk: 819, stand: null
3897, run: 808, walk: 819, stand: null
3898, run: 808, walk: 819, stand: null
3899, run: 808, walk: 819, stand: null
3900, run: 808, walk: 819, stand: null
3901, run: 808, walk: 819, stand: null
3902, run: 808, walk: 819, stand: null
3903, run: 808, walk: 819, stand: null
3904, run: 808, walk: 819, stand: null
3905, run: 808, walk: 819, stand: null
3906, run: 808, walk: 819, stand: null
3907, run: 808, walk: 819, stand: null
3908, run: 808, walk: 819, stand: null
3909, run: 808, walk: 819, stand: null
3910, run: 808, walk: 819, stand: null
3911, run: 808, walk: 819, stand: null
3912, run: 5440, walk: 5440, stand: null
3913, run: 5769, walk: 5769, stand: null
3914, run: 808, walk: 819, stand: null
3915, run: 808, walk: 819, stand: null
3916, run: 875, walk: 819, stand: null
3917, run: 10574, walk: 819, stand: null
3918, run: 1321, walk: 819, stand: null
3919, run: 808, walk: 819, stand: null
3920, run: 808, walk: 819, stand: null
3921, run: 808, walk: 819, stand: null
3922, run: 808, walk: 819, stand: null
3923, run: 808, walk: 819, stand: null
3924, run: 808, walk: 819, stand: null
3925, run: 808, walk: 819, stand: null
3926, run: 808, walk: 819, stand: null
3927, run: 808, walk: 819, stand: null
3928, run: 808, walk: 819, stand: null
3929, run: 808, walk: 819, stand: null
3930, run: 808, walk: 819, stand: null
3931, run: 808, walk: 819, stand: null
3932, run: 808, walk: 819, stand: null
3933, run: 101, walk: 98, stand: null
3934, run: 101, walk: 98, stand: null
3935, run: 101, walk: 98, stand: null
3936, run: 4021, walk: 98, stand: null
3937, run: 4021, walk: 98, stand: null
3938, run: 32767, walk: 98, stand: null
3939, run: 3535, walk: 3537, stand: null
3940, run: 3535, walk: 3537, stand: null
3941, run: 808, walk: 819, stand: null
3942, run: 808, walk: 819, stand: null
3943, run: 4037, walk: 4037, stand: null
3954, run: 793, walk: 13847, stand: null
3955, run: 808, walk: 819, stand: null
4021, run: 3584, walk: 32767, stand: null
4022, run: 3584, walk: 32767, stand: null
4023, run: 3584, walk: 32767, stand: null
4024, run: 3584, walk: 32767, stand: null
4025, run: 3584, walk: 32767, stand: null
4026, run: 3584, walk: 32767, stand: null
4027, run: 3584, walk: 32767, stand: null
4028, run: 3584, walk: 32767, stand: null
4029, run: 3584, walk: 32767, stand: null
4030, run: 3584, walk: 32767, stand: null
4031, run: 3584, walk: 32767, stand: null
4032, run: 3584, walk: 32767, stand: null
4033, run: 3584, walk: 32767, stand: null
4034, run: 3584, walk: 32767, stand: null
4035, run: 3584, walk: 32767, stand: null
4036, run: 3584, walk: 32767, stand: null
4037, run: 3584, walk: 32767, stand: null
4038, run: 3584, walk: 32767, stand: null
4039, run: 3584, walk: 32767, stand: null
4040, run: 3584, walk: 32767, stand: null
4041, run: 3584, walk: 32767, stand: null
4042, run: 3584, walk: 32767, stand: null
4043, run: 3584, walk: 32767, stand: null
4044, run: 3584, walk: 32767, stand: null
4045, run: 3584, walk: 32767, stand: null
4046, run: 3584, walk: 32767, stand: null
4047, run: 3584, walk: 32767, stand: null
4048, run: 3584, walk: 32767, stand: null
4049, run: 3584, walk: 32767, stand: null
4050, run: 3584, walk: 32767, stand: null
4051, run: 3584, walk: 32767, stand: null
4052, run: 3584, walk: 32767, stand: null
4053, run: 3584, walk: 32767, stand: null
4054, run: 3584, walk: 32767, stand: null
4055, run: 3584, walk: 32767, stand: null
4056, run: 3584, walk: 32767, stand: null
4057, run: 3584, walk: 32767, stand: null
4058, run: 3584, walk: 32767, stand: null
4059, run: 3584, walk: 32767, stand: null
4060, run: 3584, walk: 32767, stand: null
4061, run: 3584, walk: 32767, stand: null
4062, run: 3584, walk: 32767, stand: null
4063, run: 3584, walk: 32767, stand: null
4064, run: 3584, walk: 32767, stand: null
4065, run: 3584, walk: 32767, stand: null
4066, run: 3584, walk: 32767, stand: null
4067, run: 3584, walk: 32767, stand: null
4068, run: 3584, walk: 32767, stand: null
4069, run: 3584, walk: 32767, stand: null
4070, run: 3584, walk: 32767, stand: null
4071, run: 3584, walk: 32767, stand: null
4072, run: 3584, walk: 32767, stand: null
4073, run: 3584, walk: 32767, stand: null
4074, run: 3584, walk: 32767, stand: null
4075, run: 3584, walk: 32767, stand: null
4076, run: 3584, walk: 32767, stand: null
4077, run: 3584, walk: 32767, stand: null
4078, run: 3584, walk: 32767, stand: null
4079, run: 3584, walk: 32767, stand: null
4080, run: 3584, walk: 32767, stand: null
4081, run: 3584, walk: 32767, stand: null
4082, run: 3584, walk: 32767, stand: null
4083, run: 3584, walk: 32767, stand: null
4084, run: 3584, walk: 32767, stand: null
4085, run: 3584, walk: 32767, stand: null
4086, run: 3584, walk: 32767, stand: null
4087, run: 3584, walk: 32767, stand: null
4088, run: 3584, walk: 32767, stand: null
4089, run: 3584, walk: 32767, stand: null
4090, run: 3584, walk: 32767, stand: null
4091, run: 3584, walk: 32767, stand: null
4092, run: 3584, walk: 32767, stand: null
4093, run: 3584, walk: 32767, stand: null
4094, run: 3584, walk: 32767, stand: null
4095, run: 3584, walk: 32767, stand: null
4235, run: 808, walk: 819, stand: null
4236, run: 808, walk: 819, stand: null
4237, run: 808, walk: 819, stand: null
4238, run: 808, walk: 819, stand: null
4239, run: 808, walk: 819, stand: null
4240, run: 808, walk: 819, stand: null
4241, run: 808, walk: 819, stand: null
4242, run: 808, walk: 819, stand: null
4243, run: 808, walk: 819, stand: null
4244, run: 808, walk: 819, stand: null
4245, run: 808, walk: 819, stand: null
4246, run: 808, walk: 819, stand: null
4247, run: 808, walk: 819, stand: null
4248, run: 101, walk: 98, stand: null
4249, run: 3719, walk: 32767, stand: null
4250, run: 808, walk: 819, stand: null
4251, run: 808, walk: 819, stand: null
4252, run: 5668, walk: 5666, stand: null
4253, run: 5335, walk: 32767, stand: null
4254, run: 5335, walk: 32767, stand: null
4255, run: 5335, walk: 32767, stand: null
4256, run: 5335, walk: 32767, stand: null
4257, run: 101, walk: 98, stand: null
4258, run: 101, walk: 98, stand: null
4259, run: 101, walk: 98, stand: null
4260, run: 101, walk: 98, stand: null
4261, run: 6181, walk: 6180, stand: null
4262, run: 6181, walk: 6180, stand: null
4263, run: 6181, walk: 6180, stand: null
4264, run: 6181, walk: 6180, stand: null
4265, run: 6181, walk: 6180, stand: null
4266, run: 6181, walk: 6180, stand: null
4267, run: 6181, walk: 6180, stand: null
4268, run: 6181, walk: 6180, stand: null
4269, run: 6181, walk: 6180, stand: null
4270, run: 6181, walk: 6180, stand: null
4271, run: 6181, walk: 6180, stand: null
4272, run: 6186, walk: 6187, stand: null
4273, run: 6181, walk: 6180, stand: null
4274, run: 6181, walk: 6180, stand: null
4275, run: 6181, walk: 6180, stand: null
4276, run: 6181, walk: 6180, stand: null
4277, run: 808, walk: 819, stand: null
4278, run: 808, walk: 819, stand: null
4279, run: 808, walk: 819, stand: null
4280, run: 808, walk: 819, stand: null
4281, run: 808, walk: 819, stand: null
4282, run: 808, walk: 819, stand: null
4283, run: 2065, walk: 2064, stand: null
4284, run: 808, walk: 819, stand: null
4285, run: 808, walk: 819, stand: null
4286, run: 808, walk: 819, stand: null
4287, run: 101, walk: 98, stand: null
4288, run: 825, walk: 826, stand: null
4289, run: 808, walk: 819, stand: null
4290, run: 2561, walk: 2562, stand: null
4291, run: 4650, walk: 4649, stand: null
4292, run: 4650, walk: 4649, stand: null
4293, run: 808, walk: 819, stand: null
4294, run: 808, walk: 819, stand: null
4295, run: 808, walk: 819, stand: null
4296, run: 808, walk: 808, stand: null
4297, run: 808, walk: 819, stand: null
4298, run: 2770, walk: 2769, stand: null
4299, run: 808, walk: 819, stand: null
4300, run: 808, walk: 819, stand: null
4301, run: 808, walk: 819, stand: null
4302, run: 808, walk: 819, stand: null
4303, run: 808, walk: 819, stand: null
4304, run: 808, walk: 819, stand: null
4305, run: 808, walk: 819, stand: null
4306, run: 808, walk: 819, stand: null
4307, run: 808, walk: 819, stand: null
4308, run: 808, walk: 819, stand: null
4309, run: 808, walk: 819, stand: null
4310, run: 808, walk: 819, stand: null
4311, run: 808, walk: 819, stand: null
4312, run: 4210, walk: 32767, stand: null
4313, run: 6040, walk: 6041, stand: null
4314, run: 6040, walk: 6041, stand: null
4315, run: 101, walk: 98, stand: null
4316, run: 101, walk: 98, stand: null
4317, run: 4193, walk: 4194, stand: null
4318, run: 4193, walk: 4194, stand: null
4319, run: 808, walk: 819, stand: null
4320, run: 808, walk: 819, stand: null
4321, run: 4193, walk: 4194, stand: null
4322, run: 6040, walk: 6041, stand: null
4323, run: 5994, walk: 5995, stand: null
4324, run: 6040, walk: 6041, stand: null
4325, run: 2051, walk: 2051, stand: null
4326, run: 6040, walk: 6041, stand: null
4327, run: 4208, walk: 32767, stand: null
4328, run: 4208, walk: 32767, stand: null
4329, run: 4208, walk: 32767, stand: null
4330, run: 4208, walk: 819, stand: null
4331, run: 808, walk: 819, stand: null
4332, run: 808, walk: 819, stand: null
4333, run: 808, walk: 819, stand: null
4334, run: 808, walk: 819, stand: null
4335, run: 808, walk: 819, stand: null
4336, run: 808, walk: 819, stand: null
4337, run: 6040, walk: 6041, stand: null
4338, run: 6040, walk: 6041, stand: null
4339, run: 6040, walk: 6041, stand: null
4340, run: 6040, walk: 6041, stand: null
4341, run: 6040, walk: 32767, stand: null
4342, run: 6040, walk: 6041, stand: null
4343, run: 277, walk: 274, stand: null
4344, run: 222, walk: 219, stand: null
4345, run: 4914, walk: 4913, stand: null
4346, run: 14276, walk: 3426, stand: null
4347, run: 2395, walk: 2396, stand: null
4348, run: 4231, walk: 4236, stand: null
4349, run: 4231, walk: 4236, stand: null
4350, run: 4231, walk: 4236, stand: null
4351, run: 4231, walk: 4236, stand: null
4352, run: 4231, walk: 4236, stand: null
4353, run: 4231, walk: 4236, stand: null
4354, run: 4231, walk: 4236, stand: null
4355, run: 4231, walk: 4236, stand: null
4356, run: 4231, walk: 4236, stand: null
4357, run: 4231, walk: 4236, stand: null
4358, run: 7188, walk: 7189, stand: null
4359, run: 808, walk: 819, stand: null
4360, run: 808, walk: 819, stand: null
4361, run: 808, walk: 819, stand: null
4362, run: 808, walk: 819, stand: null
4363, run: 222, walk: 219, stand: null
4364, run: 0, walk: 0, stand: null
4371, run: 1386, walk: 1380, stand: null
4372, run: 1386, walk: 1380, stand: null
4373, run: 4259, walk: 32767, stand: null
4374, run: 4259, walk: 32767, stand: null
4375, run: 808, walk: 819, stand: null
4376, run: 813, walk: 1205, stand: null
4381, run: 808, walk: 819, stand: null
4382, run: 808, walk: 819, stand: null
4383, run: 808, walk: 819, stand: null
4384, run: 5483, walk: 5481, stand: null
4385, run: 5483, walk: 5479, stand: null
4386, run: 5483, walk: 5481, stand: null
4387, run: 5538, walk: 5539, stand: null
4388, run: 5530, walk: 5531, stand: null
4389, run: 1183, walk: 1189, stand: null
4390, run: 1183, walk: 1189, stand: null
4391, run: 1183, walk: 1189, stand: null
4392, run: 5565, walk: 5570, stand: null
4393, run: 5572, walk: 5570, stand: null
4394, run: 5576, walk: 5577, stand: null
4395, run: 32767, walk: 14862, stand: [14857, 14858]
4396, run: 2704, walk: 2703, stand: null
4397, run: 4269, walk: 4268, stand: null
4398, run: 4269, walk: 4268, stand: null
4399, run: 4269, walk: 4268, stand: null
4400, run: 5326, walk: 5325, stand: null
4401, run: 6247, walk: 6248, stand: null
4402, run: 6252, walk: 6253, stand: null
4403, run: 6252, walk: 6253, stand: null
4404, run: 4264, walk: 4263, stand: null
4405, run: 6464, walk: 32767, stand: null
4406, run: 4264, walk: 4263, stand: null
4407, run: 6186, walk: 6187, stand: null
4408, run: 6186, walk: 6187, stand: null
4409, run: 6186, walk: 6187, stand: null
4410, run: 6186, walk: 6187, stand: null
4411, run: 6186, walk: 6187, stand: null
4412, run: 6186, walk: 6187, stand: null
4413, run: 6580, walk: 6556, stand: null
4414, run: 6580, walk: 6556, stand: null
4415, run: 2704, walk: 2703, stand: null
4416, run: 6181, walk: 6180, stand: null
4417, run: 6181, walk: 6180, stand: null
4418, run: 4299, walk: 4298, stand: null
4419, run: 4303, walk: 4304, stand: null
4420, run: 663, walk: 663, stand: null
4421, run: 3153, walk: 3153, stand: null
4422, run: 11012, walk: 13847, stand: null
4423, run: 793, walk: 13847, stand: null
4426, run: 11012, walk: 13847, stand: null
4427, run: 13850, walk: 13852, stand: null
4428, run: 793, walk: 13847, stand: null
4429, run: 13850, walk: 13852, stand: null
4430, run: 793, walk: 13847, stand: null
4431, run: 793, walk: 13847, stand: null
4432, run: 793, walk: 13847, stand: null
4433, run: 14017, walk: 13864, stand: null
4434, run: 793, walk: 13847, stand: null
4435, run: 793, walk: 13847, stand: null
4436, run: 13855, walk: 13856, stand: null
4437, run: 13855, walk: 13856, stand: null
4438, run: 14089, walk: 14090, stand: null
4439, run: 14089, walk: 14090, stand: null
4440, run: 6374, walk: 6373, stand: null
4441, run: 808, walk: 819, stand: null
4442, run: 793, walk: 13847, stand: null
4443, run: 13850, walk: 13852, stand: null
4444, run: 13850, walk: 13852, stand: null
4445, run: 793, walk: 13847, stand: null
4446, run: 13850, walk: 13852, stand: null
4447, run: 6089, walk: 6088, stand: null
4448, run: 6089, walk: 6088, stand: null
4449, run: 362, walk: 362, stand: null
4450, run: 362, walk: 362, stand: null
4451, run: 4314, walk: 32767, stand: null
4452, run: 4315, walk: 32767, stand: null
4453, run: 112, walk: 106, stand: null
4454, run: 112, walk: 106, stand: null
4455, run: 793, walk: 13847, stand: null
4456, run: 32767, walk: 32767, stand: [661, 691]
4457, run: 32767, walk: 32767, stand: [661, 691]
4458, run: 32767, walk: 32767, stand: [692, 727]
4459, run: 32767, walk: 32767, stand: [692, 727]
4461, run: 808, walk: 819, stand: null
4462, run: 7733, walk: 7749, stand: null
4463, run: 7005, walk: 7054, stand: null
4464, run: 808, walk: 819, stand: null
4465, run: 808, walk: 819, stand: null
4466, run: 808, walk: 819, stand: null
4467, run: 7733, walk: 7749, stand: null
4468, run: 7733, walk: 7749, stand: null
4469, run: 7733, walk: 7749, stand: null
4470, run: 96, walk: 93, stand: null
4471, run: 11426, walk: 11463, stand: null
4472, run: 10626, walk: 10625, stand: null
4475, run: 808, walk: 819, stand: null
4476, run: 5558, walk: 5557, stand: null
4477, run: 5558, walk: 5557, stand: null
4478, run: 808, walk: 819, stand: null
4479, run: 6181, walk: 6180, stand: null
4480, run: 6186, walk: 6187, stand: null
4481, run: 6181, walk: 6180, stand: null
4482, run: 6200, walk: 6201, stand: null
4483, run: 6181, walk: 6180, stand: null
4484, run: 6186, walk: 6187, stand: null
4485, run: 6186, walk: 6187, stand: null
4486, run: 6181, walk: 6180, stand: null
4487, run: 6186, walk: 6187, stand: null
4488, run: 6181, walk: 6180, stand: null
4489, run: 6200, walk: 6201, stand: null
4490, run: 6181, walk: 6180, stand: null
4491, run: 6186, walk: 6187, stand: null
4492, run: 6186, walk: 6187, stand: null
4493, run: 6203, walk: 6202, stand: null
4494, run: 6203, walk: 6202, stand: null
4495, run: 6181, walk: 6180, stand: null
4496, run: 6181, walk: 6180, stand: null
4497, run: 6181, walk: 6180, stand: null
4498, run: 6181, walk: 6180, stand: null
4499, run: 6181, walk: 6180, stand: null
4500, run: 1947, walk: 1945, stand: null
4501, run: 813, walk: 1205, stand: null
4502, run: 813, walk: 1205, stand: null
4503, run: 813, walk: 1205, stand: null
4504, run: 813, walk: 1205, stand: null
4505, run: 813, walk: 1205, stand: null
4506, run: 813, walk: 1205, stand: null
4507, run: 813, walk: 1205, stand: null
4508, run: 808, walk: 819, stand: null
4509, run: 813, walk: 1205, stand: null
4510, run: 813, walk: 1205, stand: null
4511, run: 4424, walk: 4426, stand: null
4512, run: 4391, walk: 4390, stand: null
4513, run: 4424, walk: 4426, stand: null
4515, run: 4424, walk: 4426, stand: null
4516, run: 4424, walk: 4426, stand: null
4517, run: 4424, walk: 4426, stand: null
4518, run: 4424, walk: 4426, stand: null
4519, run: 4424, walk: 4424, stand: null
4520, run: 808, walk: 819, stand: null
4521, run: 4372, walk: 4372, stand: null
4522, run: 4372, walk: 4372, stand: null
4523, run: 4372, walk: 4372, stand: null
4524, run: 4374, walk: 4374, stand: null
4525, run: 4374, walk: 4374, stand: null
4526, run: 4424, walk: 4426, stand: null
4527, run: 4386, walk: 4383, stand: null
4528, run: 4386, walk: 4383, stand: null
4529, run: 4386, walk: 4383, stand: null
4530, run: 4386, walk: 4383, stand: null
4531, run: 4386, walk: 4383, stand: null
4532, run: 4386, walk: 4383, stand: null
4533, run: 4386, walk: 4383, stand: null
4534, run: 808, walk: 819, stand: null
4536, run: 6181, walk: 6180, stand: null
4537, run: 7188, walk: 7191, stand: null
4538, run: 7158, walk: 7160, stand: null
4539, run: 7158, walk: 7160, stand: null
4540, run: 11242, walk: 11255, stand: null
4541, run: 7188, walk: 7191, stand: null
4542, run: 7188, walk: 7191, stand: null
4543, run: 7188, walk: 7191, stand: null
4544, run: 7188, walk: 7191, stand: null
4545, run: 7188, walk: 7191, stand: null
4546, run: 7188, walk: 7191, stand: null
4547, run: 7188, walk: 7191, stand: null
4548, run: 7188, walk: 7191, stand: null
4549, run: 7188, walk: 7191, stand: null
4550, run: 7188, walk: 7191, stand: null
4551, run: 7188, walk: 7191, stand: null
4552, run: 7188, walk: 7191, stand: null
4553, run: 7188, walk: 7191, stand: null
4554, run: 7188, walk: 7191, stand: null
4555, run: 7188, walk: 7191, stand: null
4556, run: 7188, walk: 7191, stand: null
4557, run: 7188, walk: 7191, stand: null
4558, run: 101, walk: 98, stand: null
4559, run: 101, walk: 98, stand: null
4560, run: 195, walk: 189, stand: null
4561, run: 195, walk: 189, stand: null
4562, run: 195, walk: 189, stand: null
4563, run: 101, walk: 98, stand: null
4564, run: 808, walk: 819, stand: null
4565, run: 808, walk: 819, stand: null
4566, run: 808, walk: 819, stand: null
4567, run: 808, walk: 819, stand: null
4568, run: 808, walk: 819, stand: null
4569, run: 4594, walk: 32767, stand: null
4570, run: 1826, walk: 1826, stand: null
4571, run: 1825, walk: 1824, stand: null
4572, run: 4536, walk: 32767, stand: null
4573, run: 195, walk: 189, stand: null
4574, run: 195, walk: 189, stand: null
4575, run: 195, walk: 189, stand: null
4576, run: 195, walk: 189, stand: null
4577, run: 195, walk: 189, stand: null
4578, run: 195, walk: 189, stand: null
4579, run: 808, walk: 819, stand: null
4580, run: 195, walk: 189, stand: null
4581, run: 195, walk: 189, stand: null
4582, run: 195, walk: 189, stand: null
4583, run: 195, walk: 189, stand: null
4584, run: 195, walk: 189, stand: null
4585, run: 195, walk: 189, stand: null
4586, run: 195, walk: 189, stand: null
4587, run: 4538, walk: 32767, stand: null
4588, run: 4537, walk: 32767, stand: null
4589, run: 808, walk: 819, stand: null
4590, run: 808, walk: 819, stand: null
4591, run: 195, walk: 189, stand: null
4592, run: 195, walk: 189, stand: null
4593, run: 808, walk: 819, stand: null
4594, run: 195, walk: 189, stand: null
4595, run: 195, walk: 189, stand: null
4596, run: 195, walk: 189, stand: null
4597, run: 195, walk: 189, stand: null
4598, run: 195, walk: 189, stand: null
4599, run: 195, walk: 189, stand: null
4600, run: 195, walk: 189, stand: null
4601, run: 195, walk: 189, stand: null
4602, run: 195, walk: 189, stand: null
4603, run: 808, walk: 819, stand: null
4604, run: 813, walk: 1205, stand: null
4605, run: 813, walk: 1205, stand: null
4606, run: 808, walk: 819, stand: null
4607, run: 9158, walk: 9157, stand: null
4608, run: 808, walk: 819, stand: null
4609, run: 15269, walk: 15270, stand: null
4610, run: 195, walk: 189, stand: null
4611, run: 247, walk: 246, stand: null
4612, run: 3158, walk: 3158, stand: null
4613, run: 4472, walk: 4473, stand: null
4616, run: 4472, walk: 4473, stand: null
4619, run: 4472, walk: 4473, stand: null
4622, run: 4472, walk: 4473, stand: null
4625, run: 4472, walk: 4473, stand: null
4628, run: 4472, walk: 4473, stand: null
4633, run: 6140, walk: 6141, stand: null
4634, run: 6140, walk: 6141, stand: null
4635, run: 6140, walk: 6141, stand: null
4636, run: 6140, walk: 6141, stand: null
4637, run: 6140, walk: 6141, stand: null
4638, run: 195, walk: 189, stand: null
4639, run: 195, walk: 189, stand: null
4640, run: 195, walk: 189, stand: null
4641, run: 195, walk: 189, stand: null
4642, run: 195, walk: 189, stand: null
4643, run: 3952, walk: 3953, stand: null
4644, run: 195, walk: 189, stand: null
4645, run: 195, walk: 189, stand: null
4646, run: 195, walk: 189, stand: null
4647, run: 195, walk: 189, stand: null
4648, run: 4593, walk: 32767, stand: null
4649, run: 813, walk: 1205, stand: null
4650, run: 808, walk: 819, stand: null
4651, run: 808, walk: 819, stand: null
4652, run: 808, walk: 819, stand: null
4653, run: 808, walk: 819, stand: null
4654, run: 808, walk: 819, stand: null
4655, run: 808, walk: 819, stand: null
4656, run: 808, walk: 819, stand: null
4657, run: 808, walk: 1065, stand: null
4658, run: 808, walk: 819, stand: null
4659, run: 808, walk: 819, stand: null
4660, run: 808, walk: 819, stand: null
4661, run: 806, walk: 812, stand: null
4663, run: 808, walk: 12611, stand: null
4664, run: 808, walk: 1065, stand: null
4665, run: 14267, walk: 14268, stand: null
4666, run: 14267, walk: 14268, stand: null
4667, run: 14267, walk: 14268, stand: null
4668, run: 14267, walk: 14268, stand: null
4669, run: 12248, walk: 12246, stand: null
4670, run: 12248, walk: 12246, stand: null
4671, run: 12248, walk: 12246, stand: null
4672, run: 12248, walk: 12246, stand: null
4673, run: 12248, walk: 12246, stand: null
4674, run: 12248, walk: 12246, stand: null
4675, run: 12248, walk: 12246, stand: null
4676, run: 12248, walk: 12246, stand: null
4677, run: 12248, walk: 12246, stand: null
4678, run: 12248, walk: 12246, stand: null
4679, run: 12248, walk: 12246, stand: null
4680, run: 12248, walk: 12246, stand: null
4681, run: 12248, walk: 12246, stand: null
4682, run: 12248, walk: 12246, stand: null
4683, run: 12248, walk: 12246, stand: null
4684, run: 12248, walk: 12246, stand: null
4685, run: 4670, walk: 4669, stand: null
4686, run: 4670, walk: 4669, stand: null
4687, run: 4670, walk: 4669, stand: null
4688, run: 4656, walk: 4655, stand: null
4689, run: 4650, walk: 4649, stand: null
4690, run: 4650, walk: 4649, stand: null
4691, run: 4650, walk: 4649, stand: null
4692, run: 4650, walk: 4649, stand: null
4693, run: 4650, walk: 4649, stand: null
4694, run: 66, walk: 63, stand: null
4695, run: 66, walk: 63, stand: null
4696, run: 66, walk: 63, stand: null
4697, run: 66, walk: 63, stand: null
4698, run: 66, walk: 63, stand: null
4699, run: 66, walk: 63, stand: null
4700, run: 66, walk: 63, stand: null
4701, run: 66, walk: 63, stand: null
4702, run: 66, walk: 63, stand: null
4703, run: 66, walk: 63, stand: null
4704, run: 66, walk: 63, stand: null
4705, run: 66, walk: 63, stand: null
4706, run: 4656, walk: 4654, stand: null
4707, run: 9119, walk: 9676, stand: null
4708, run: 808, walk: 819, stand: null
4709, run: 808, walk: 819, stand: null
4710, run: 808, walk: 819, stand: null
4711, run: 808, walk: 819, stand: null
4712, run: 808, walk: 819, stand: null
4713, run: 808, walk: 819, stand: null
4714, run: 808, walk: 819, stand: null
4715, run: 808, walk: 819, stand: null
4716, run: 808, walk: 819, stand: null
4717, run: 808, walk: 819, stand: null
4718, run: 808, walk: 819, stand: null
4719, run: 808, walk: 819, stand: null
4720, run: 808, walk: 819, stand: null
4721, run: 808, walk: 819, stand: null
4722, run: 808, walk: 819, stand: null
4723, run: 808, walk: 819, stand: null
4724, run: 808, walk: 819, stand: null
4725, run: 808, walk: 819, stand: null
4726, run: 808, walk: 819, stand: null
4727, run: 808, walk: 819, stand: null
